ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
6525506,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10631,-980,1,1,1,0,Laborers,2.0
6525507,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10631,-980,1,1,1,0,Laborers,2.0
6525508,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10631,-980,1,1,1,0,Laborers,2.0
6525509,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10631,-980,1,1,1,0,Laborers,2.0
6525512,F,N,N,0,135000.0,Working,Secondary / secondary special,Widow,Municipal apartment,-14356,-1346,1,0,1,0,Sales staff,1.0
6525513,F,N,N,0,135000.0,Working,Secondary / secondary special,Widow,Municipal apartment,-14356,-1346,1,0,1,0,Sales staff,1.0
6525514,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17184,-401,1,0,1,0,,2.0
6525515,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17184,-401,1,0,1,0,,2.0
6525516,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17184,-401,1,0,1,0,,2.0
6525517,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17184,-401,1,0,1,0,,2.0
6525525,M,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17495,365243,1,0,1,0,,2.0
6525526,M,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17495,365243,1,0,1,0,,2.0
6525528,M,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17495,365243,1,0,1,0,,2.0
6525529,M,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17495,365243,1,0,1,0,,2.0
6525530,M,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17495,365243,1,0,1,0,,2.0
6525534,M,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17495,365243,1,0,1,0,,2.0
6525546,M,Y,Y,1,292500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12056,-919,1,0,0,0,Laborers,2.0
6525547,M,Y,Y,1,292500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12056,-919,1,0,0,0,Laborers,2.0
6525548,M,Y,Y,1,292500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12056,-919,1,0,0,0,Laborers,2.0
6525549,M,Y,Y,1,292500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12056,-919,1,0,0,0,Laborers,2.0
6525550,M,Y,Y,1,292500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12056,-919,1,0,0,0,Laborers,2.0
6525559,F,N,Y,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,-16622,-1467,1,1,1,0,Cooking staff,2.0
6525560,F,N,Y,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,-16622,-1467,1,1,1,0,Cooking staff,2.0
6525561,F,N,Y,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,-16622,-1467,1,1,1,0,Cooking staff,2.0
6525562,F,N,Y,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,-16622,-1467,1,1,1,0,Cooking staff,2.0
6525563,F,N,Y,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,-16622,-1467,1,1,1,0,Cooking staff,2.0
6525564,F,N,Y,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,-16622,-1467,1,1,1,0,Cooking staff,2.0
6525565,F,N,Y,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,-16622,-1467,1,1,1,0,Cooking staff,2.0
6525566,F,N,Y,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,-16622,-1467,1,1,1,0,Cooking staff,2.0
6525567,F,N,Y,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,-16622,-1467,1,1,1,0,Cooking staff,2.0
6525568,F,N,Y,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,-16622,-1467,1,1,1,0,Cooking staff,2.0
6525569,M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-11377,-3596,1,1,1,0,Laborers,2.0
6525570,M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-11377,-3596,1,1,1,0,Laborers,2.0
6525571,M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-11377,-3596,1,1,1,0,Laborers,2.0
6525572,M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-11377,-3596,1,1,1,0,Laborers,2.0
6525573,M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-11377,-3596,1,1,1,0,Laborers,2.0
6525574,M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-11377,-3596,1,1,1,0,Laborers,2.0
6525575,M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-11377,-3596,1,1,1,0,Laborers,2.0
6525576,M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-11377,-3596,1,1,1,0,Laborers,2.0
6525577,M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-11377,-3596,1,1,1,0,Laborers,2.0
6525578,M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-11377,-3596,1,1,1,0,Laborers,2.0
6525579,M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-11377,-3596,1,1,1,0,Laborers,2.0
6525580,M,Y,Y,1,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14188,-2593,1,0,0,0,Laborers,3.0
6525581,M,Y,Y,1,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14188,-2593,1,0,0,0,Laborers,3.0
6525582,M,Y,Y,1,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14188,-2593,1,0,0,0,Laborers,3.0
6525591,F,N,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10106,-1316,1,0,0,0,Sales staff,1.0
6525592,F,N,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10106,-1316,1,0,0,0,Sales staff,1.0
6525593,F,Y,N,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,-8451,-159,1,0,0,0,Sales staff,2.0
6525594,F,Y,N,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,-8451,-159,1,0,0,0,Sales staff,2.0
6525597,F,Y,Y,1,144000.0,Working,Higher education,Separated,House / apartment,-17136,-585,1,0,1,0,HR staff,2.0
6525598,F,Y,Y,1,144000.0,Working,Higher education,Separated,House / apartment,-17136,-585,1,0,1,0,HR staff,2.0
6525599,F,Y,Y,1,144000.0,Working,Higher education,Separated,House / apartment,-17136,-585,1,0,1,0,HR staff,2.0
6525600,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-12654,-2319,1,0,0,0,Sales staff,3.0
6525613,F,N,Y,0,153000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16830,-6641,1,0,0,0,Cleaning staff,2.0
6525614,F,N,Y,0,153000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16830,-6641,1,0,0,0,Cleaning staff,2.0
6525616,F,N,Y,0,153000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16830,-6641,1,0,0,0,Cleaning staff,2.0
6527837,F,Y,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-15196,-6991,1,0,0,0,High skill tech staff,3.0
6527838,F,Y,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-15196,-6991,1,0,0,0,High skill tech staff,3.0
6527842,F,N,Y,0,135000.0,Pensioner,Higher education,Widow,House / apartment,-22250,365243,1,0,0,0,,1.0
6527843,F,N,Y,0,135000.0,Pensioner,Higher education,Widow,House / apartment,-22250,365243,1,0,0,0,,1.0
6527845,F,N,Y,0,135000.0,Pensioner,Higher education,Widow,House / apartment,-22250,365243,1,0,0,0,,1.0
6527846,F,N,Y,0,135000.0,Pensioner,Higher education,Widow,House / apartment,-22250,365243,1,0,0,0,,1.0
6527847,F,N,Y,0,135000.0,Pensioner,Higher education,Widow,House / apartment,-22250,365243,1,0,0,0,,1.0
6527862,F,N,N,0,74250.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23792,365243,1,0,0,0,,2.0
6527863,M,Y,Y,0,96075.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23759,365243,1,0,0,0,,2.0
6527865,M,Y,Y,0,96075.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23759,365243,1,0,0,0,,2.0
6527866,M,Y,Y,0,96075.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23759,365243,1,0,0,0,,2.0
6527867,M,Y,Y,0,96075.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23759,365243,1,0,0,0,,2.0
6527868,M,Y,Y,0,96075.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23759,365243,1,0,0,0,,2.0
6527870,F,N,Y,0,67500.0,Pensioner,Higher education,Married,House / apartment,-22138,365243,1,0,0,0,,2.0
6527871,F,N,Y,0,67500.0,Pensioner,Higher education,Married,House / apartment,-22138,365243,1,0,0,0,,2.0
6527872,F,N,Y,0,67500.0,Pensioner,Higher education,Married,House / apartment,-22138,365243,1,0,0,0,,2.0
6527882,M,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9218,-1361,1,1,0,0,Core staff,3.0
6527883,M,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9218,-1361,1,1,0,0,Core staff,3.0
6527884,M,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9218,-1361,1,1,0,0,Core staff,3.0
6527885,M,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9218,-1361,1,1,0,0,Core staff,3.0
6527886,M,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9218,-1361,1,1,0,0,Core staff,3.0
6527887,M,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9218,-1361,1,1,0,0,Core staff,3.0
6527888,M,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9218,-1361,1,1,0,0,Core staff,3.0
6527889,M,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9218,-1361,1,1,0,0,Core staff,3.0
6527890,F,N,Y,1,58500.0,Working,Secondary / secondary special,Separated,House / apartment,-11568,-2577,1,1,0,0,,2.0
6527892,F,N,Y,1,58500.0,Working,Secondary / secondary special,Separated,House / apartment,-11568,-2577,1,1,0,0,,2.0
6527895,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-11846,-872,1,0,0,0,Laborers,2.0
6527897,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-11846,-872,1,0,0,0,Laborers,2.0
6527898,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-11846,-872,1,0,0,0,Laborers,2.0
6527902,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20875,365243,1,0,0,0,,2.0
6527914,F,N,Y,0,163350.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22388,365243,1,0,0,0,,2.0
6527915,F,N,Y,0,163350.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22388,365243,1,0,0,0,,2.0
6527920,F,N,Y,0,163350.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22388,365243,1,0,0,0,,2.0
6527921,F,N,Y,0,163350.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22388,365243,1,0,0,0,,2.0
6527922,F,N,Y,0,163350.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22388,365243,1,0,0,0,,2.0
6527923,F,N,Y,0,163350.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22388,365243,1,0,0,0,,2.0
6527925,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,-21497,-7174,1,0,0,0,,2.0
6527926,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,-21497,-7174,1,0,0,0,,2.0
6527950,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10088,-1787,1,0,0,0,Laborers,1.0
6527951,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10088,-1787,1,0,0,0,Laborers,1.0
6527952,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10088,-1787,1,0,0,0,Laborers,1.0
6527954,M,Y,N,1,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,-14446,-3886,1,0,0,0,,3.0
6527956,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16336,-5956,1,0,0,0,Managers,4.0
6527961,M,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12896,-234,1,0,0,0,High skill tech staff,3.0
6527962,M,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12896,-234,1,0,0,0,High skill tech staff,3.0
6527965,M,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,With parents,-14556,-1846,1,0,1,1,Security staff,4.0
6527967,M,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,With parents,-14556,-1846,1,0,1,1,Security staff,4.0
6527969,M,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,With parents,-14556,-1846,1,0,1,1,Security staff,4.0
6527970,M,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,With parents,-14556,-1846,1,0,1,1,Security staff,4.0
6527971,M,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,With parents,-14556,-1846,1,0,1,1,Security staff,4.0
6527972,M,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,With parents,-14556,-1846,1,0,1,1,Security staff,4.0
6527973,M,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,With parents,-14556,-1846,1,0,1,1,Security staff,4.0
6527974,M,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,With parents,-14556,-1846,1,0,1,1,Security staff,4.0
6527975,M,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,With parents,-14556,-1846,1,0,1,1,Security staff,4.0
6527976,F,N,Y,0,90000.0,Pensioner,Lower secondary,Married,House / apartment,-22030,365243,1,0,0,0,,2.0
6527977,F,N,Y,0,90000.0,Pensioner,Lower secondary,Married,House / apartment,-22030,365243,1,0,0,0,,2.0
6527978,F,N,Y,0,90000.0,Pensioner,Lower secondary,Married,House / apartment,-22030,365243,1,0,0,0,,2.0
6527979,F,N,Y,0,90000.0,Pensioner,Lower secondary,Married,House / apartment,-22030,365243,1,0,0,0,,2.0
6527980,M,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23048,365243,1,0,1,0,,1.0
6527981,M,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23048,365243,1,0,1,0,,1.0
6527982,M,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23048,365243,1,0,1,0,,1.0
6527983,M,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23048,365243,1,0,1,0,,1.0
6527985,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21266,365243,1,0,0,0,,1.0
6527986,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21266,365243,1,0,0,0,,1.0
6527989,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23998,365243,1,0,0,0,,1.0
6527990,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23998,365243,1,0,0,0,,1.0
6527991,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22029,365243,1,0,0,0,,1.0
6527992,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22029,365243,1,0,0,0,,1.0
6527993,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22029,365243,1,0,0,0,,1.0
6527994,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22029,365243,1,0,0,0,,1.0
6527995,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22029,365243,1,0,0,0,,1.0
6527996,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22029,365243,1,0,0,0,,1.0
6527997,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22029,365243,1,0,0,0,,1.0
6528001,M,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-14484,-6198,1,0,0,0,Laborers,4.0
6528002,M,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-14484,-6198,1,0,0,0,Laborers,4.0
6528003,M,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-14484,-6198,1,0,0,0,Laborers,4.0
6528004,M,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-14484,-6198,1,0,0,0,Laborers,4.0
6528005,M,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-14484,-6198,1,0,0,0,Laborers,4.0
6528006,M,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-14484,-6198,1,0,0,0,Laborers,4.0
6528008,M,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-14484,-6198,1,0,0,0,Laborers,4.0
6528009,M,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-14484,-6198,1,0,0,0,Laborers,4.0
6528010,M,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-14484,-6198,1,0,0,0,Laborers,4.0
6528012,M,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-14484,-6198,1,0,0,0,Laborers,4.0
6528013,M,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-14484,-6198,1,0,0,0,Laborers,4.0
6528015,M,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-14484,-6198,1,0,0,0,Laborers,4.0
6528016,M,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-14484,-6198,1,0,0,0,Laborers,4.0
6528017,M,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-14484,-6198,1,0,0,0,Laborers,4.0
6528018,M,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-14484,-6198,1,0,0,0,Laborers,4.0
6528019,M,N,N,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22122,365243,1,0,0,0,,1.0
6528048,M,Y,N,2,211500.0,State servant,Secondary / secondary special,Married,House / apartment,-11309,-3156,1,0,0,0,Core staff,4.0
6528049,M,Y,N,2,211500.0,State servant,Secondary / secondary special,Married,House / apartment,-11309,-3156,1,0,0,0,Core staff,4.0
6528050,M,Y,N,2,211500.0,State servant,Secondary / secondary special,Married,House / apartment,-11309,-3156,1,0,0,0,Core staff,4.0
6528051,M,Y,N,2,211500.0,State servant,Secondary / secondary special,Married,House / apartment,-11309,-3156,1,0,0,0,Core staff,4.0
6528052,M,Y,N,2,211500.0,State servant,Secondary / secondary special,Married,House / apartment,-11309,-3156,1,0,0,0,Core staff,4.0
6528053,M,Y,N,2,211500.0,State servant,Secondary / secondary special,Married,House / apartment,-11309,-3156,1,0,0,0,Core staff,4.0
6528057,M,Y,N,2,211500.0,State servant,Secondary / secondary special,Married,House / apartment,-11309,-3156,1,0,0,0,Core staff,4.0
